symbol,exchange,quoteType,rank,fundop_annual_report_expense_ratio,fundop_annual_holdings_turnover,fundop_total_net_assets,market,etf_type,info_market,info_region,info_currency,info_netExpenseRatio,info_totalAssets,info_netAssets,info_fundInceptionDate,info_fundFamily,info_legalType,info_category,info_averageDailyVolume3Month,info_averageVolume,info_threeYearAverageReturn,info_fiveYearAverageReturn,info_ytdReturn,info_fiftyTwoWeekChangePercent
HFG.TO,TOR,etf,20001.0,0.0,0.4454,106947.4,Canada,sector,ca_market,US,CAD,,62122960.0,62122960.0,1593129600.0,Hamilton Capital Partners Inc.,Exchange Traded Fund,,724.0,724.0,0.20579411,0.16381109,23.0482,12.202274
SPXN,PCX,etf,20001.0,0.00090000004,0.07,540522.94,US,index,us_market,US,USD,0.09,70174632.0,70174632.0,1442880000.0,ProShares,Exchange Traded Fund,Large Blend,2073.0,2073.0,0.2133202,0.1422039,18.56062,15.967488
FSF.TO,TOR,etf,20001.0,0.0,0.27290002,170054.69,Canada,sector,ca_market,US,CAD,,90330984.0,90330984.0,1416528000.0,CI Investments Inc,Exchange Traded Fund,,249.0,249.0,0.17374639,0.1519314,20.23093,12.576878
PGF,PCX,etf,20001.0,0.0055,0.0,0.0,US,index,us_market,US,USD,0.55,766474304.0,766474300.0,1164931200.0,Invesco,Exchange Traded Fund,Preferred Stock,231990.0,231990.0,0.0234439,0.0029910002,3.10995,-2.8532624
SEF,PCX,etf,20001.0,0.0095,0.0,0.0,US,commodity,us_market,US,USD,0.95,9790253.0,9790253.0,1213056000.0,ProShares,Exchange Traded Fund,Trading--Inverse Equity,8868.0,8868.0,-0.0906785,-0.10427301,-9.74031,-5.3825197
XUSF.TO,TOR,etf,20001.0,0.0,0.5252,312342.4,Canada,sector,ca_market,US,CAD,,50821380.0,50821380.0,1693958400.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,403.0,403.0,,,9.04929,-1.9254804
HFIN.TO,TOR,etf,20001.0,0.0,0.17629999,99143.95,Canada,sector,ca_market,US,CAD,,311563968.0,311563968.0,1643155200.0,Hamilton Capital Partners Inc.,Exchange Traded Fund,,6381.0,6381.0,0.2852732,,40.50752,30.040323
ZXLF.TO,TOR,etf,20001.0,0.0,0.0,312243.2,Canada,sector,ca_market,US,CAD,,7693708.0,7693708.0,1738540800.0,BMO Asset Management Inc,Exchange Traded Fund,,1211.0,1211.0,,,-0.037253,-1.856029
HXF.TO,TOR,etf,20001.0,0.0025,0.0764,117260.44,Canada,sector,ca_market,US,CAD,0.25,108013800.0,108013800.0,1379289600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,275.0,275.0,0.2166048,0.1909636,34.70088,34.47666
FXO,PCX,etf,20001.0,0.006,0.9,18161.35,US,sector,us_market,US,USD,0.6,2151578368.0,2151578370.0,1178582400.0,First Trust,Exchange Traded Fund,Financial,205162.0,205162.0,0.1244997,0.1365044,13.50391,8.288061
DXF.TO,TOR,etf,20001.0,0.0,0.83779997,38045.13,Canada,sector,ca_market,US,CAD,,17278502.0,17278502.0,1506038400.0,Dynamic Funds,Exchange Traded Fund,,493.0,493.0,0.1811529,0.1311584,16.60786,6.940186
EUFN,NGM,etf,20001.0,0.0049,0.05,76670.85,US,sector,us_market,US,USD,0.49,4613988352.0,4613988400.0,1263945600.0,iShares,Exchange Traded Fund,Europe Stock,1124422.0,1124422.0,0.31357992,0.2279726,65.23184,48.801243
XFN.TO,TOR,etf,20001.0,0.0,0.7001,127681.28,Canada,sector,ca_market,US,CAD,,1985621632.0,1985621630.0,985305600.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,131959.0,131959.0,0.21672119,0.1871723,34.38448,29.128134
BHYB,BTS,etf,20001.0,0.002,0.37,0.0,US,bond,us_market,US,USD,0.2,1560215552.0,1560215550.0,1698278400.0,Xtrackers,Exchange Traded Fund,High Yield Bond,243258.0,243258.0,,,8.87495,1.0659933
PDBC,NGM,etf,20012.0,0.0058999998,0.18620001,0.0,US,commodity,us_market,US,USD,0.59,4545454080.0,4545454100.0,1415318400.0,Invesco,Exchange Traded Fund,Commodities Broad Basket,5869535.0,5869535.0,0.0458327,0.1165782,6.23565,7.0201635
CMDY,PCX,etf,20011.0,0.0028,0.0,0.0,US,sector,us_market,US,USD,0.28,287584128.0,287584128.0,1522713600.0,iShares,Exchange Traded Fund,Commodities Broad Basket,51045.0,51045.0,0.080535,0.1084165,16.11473,4.7165155
GCC,PCX,etf,20010.0,0.0057,0.26,0.0,US,gold,us_market,US,USD,0.57,175369664.0,175369664.0,1608508800.0,WisdomTree,Exchange Traded Fund,Commodities Broad Basket,83890.0,83890.0,0.1328956,0.1231794,19.66021,14.518595
COMT,NGM,etf,20005.0,0.0047999998,0.0,0.0,US,commodity,us_market,US,USD,0.48,622226368.0,622226370.0,1413331200.0,iShares,Exchange Traded Fund,Commodities Broad Basket,244708.0,244708.0,0.0616506,0.118275,6.25741,3.5673141
ZSC,PCX,etf,20004.0,0.0052,0.14,4893.88,US,commodity,us_market,US,USD,0.52,2778002.0,2778002.0,1691452800.0,USCF Investments,Exchange Traded Fund,Commodities Broad Basket,475.0,475.0,,,27.52072,24.258291
BCD,PCX,etf,20002.0,0.003,0.0,0.0,US,commodity,us_market,US,USD,0.3,290830560.0,290830560.0,1490832000.0,Aberdeen Standard Investments,Exchange Traded Fund,Commodities Broad Basket,73280.0,73280.0,0.0791474,0.1272297,15.54437,-0.3222227
CMCI,BTS,etf,20002.0,0.0064999997,0.0,0.0,US,bond,us_market,US,USD,0.65,2391208.0,2391208.0,1692576000.0,VanEck,Exchange Traded Fund,Commodities Broad Basket,541.0,541.0,,,8.33474,-0.2058208
USCI,PCX,etf,20002.0,0.0107,0.0,0.0,US,commodity,us_market,US,USD,1.07,278964448.0,278964448.0,1281398400.0,USCF Investments,Exchange Traded Fund,Commodities Broad Basket,17034.0,17034.0,0.1511236,0.1935174,17.33265,19.18521
BCI,PCX,etf,20002.0,0.0026,0.0,0.0,US,commodity,us_market,US,USD,0.26,1769104896.0,1769104900.0,1490832000.0,Aberdeen Standard Investments,Exchange Traded Fund,Commodities Broad Basket,1244476.0,1244476.0,0.080946796,0.1074555,15.11409,1.3397098
COM,PCX,etf,20001.0,0.0072000003,0.0,0.0,US,commodity,us_market,US,USD,0.72,170168944.0,170168944.0,1490832000.0,Direxion Funds,Exchange Traded Fund,Commodities Broad Basket,43308.0,43308.0,0.0499005,0.0943563,7.70034,7.7296376
UCIB,PCX,etf,20001.0,0.0055,0.0,0.0,US,commodity,us_market,US,USD,0.55,18212220.0,18212220.0,1444348800.0,UBS,Exchange Traded Fund,Commodities Broad Basket,606.0,606.0,0.064899705,0.1300296,9.66133,9.602964
COMB,PCX,etf,20001.0,0.0025,0.0,0.0,US,commodity,us_market,US,USD,0.25,104476304.0,104476304.0,1495152000.0,Graniteshares,Exchange Traded Fund,Commodities Broad Basket,70420.0,70420.0,0.080202304,0.10818,15.45194,7.986772
SDCI,PCX,etf,20001.0,0.006,0.0,0.0,US,commodity,us_market,US,USD,0.6,281903840.0,281903840.0,1525305600.0,USCF Investments,Exchange Traded Fund,Commodities Broad Basket,189685.0,189685.0,0.1567025,0.2051874,17.71111,15.562105
CMDT,PCX,etf,20001.0,0.0064999997,0.49,0.0,US,bond,us_market,US,USD,0.65,605949568.0,605949570.0,1683590400.0,PIMCO,Exchange Traded Fund,Commodities Broad Basket,163070.0,163070.0,,,12.38213,9.397495
DYYXF,PNK,etf,20001.0,0.0075,0.0,0.0,US,gold,us_market,US,USD,0.75,339014.0,339014.0,1209340800.0,Deutsche Bank AG,Exchange Traded Fund,Trading--Leveraged Commodities,3.0,3.0,-0.134725,0.024528,-0.45854,-23.492062
PDBA,NGM,etf,20001.0,0.0058999998,0.027,0.0,US,commodity,us_market,US,USD,0.59,61411532.0,61411532.0,1661299200.0,Invesco,Exchange Traded Fund,Commodities Focused,20756.0,20756.0,0.13298741,,-0.61247,-6.8113985
EVMT,NGM,etf,20001.0,0.0058999998,0.31129998,0.0,US,commodity,us_market,US,USD,0.59,8445490.0,8445490.0,1651017600.0,Invesco,Exchange Traded Fund,Commodities Focused,13250.0,13250.0,-0.042676702,,29.97606,17.694866
NBCM,PCX,etf,20001.0,0.0064999997,1.02,0.0,US,bond,us_market,US,USD,0.65,286505920.0,286505920.0,1346025600.0,Neuberger Berman,Exchange Traded Fund,Commodities Broad Basket,53223.0,53223.0,0.090524904,0.1277054,17.61242,10.018134
USE,PCX,etf,20001.0,0.007900001,0.0,0.0,US,commodity,us_market,US,USD,0.79,2292275.0,2292275.0,1683072000.0,USCF Investments,Exchange Traded Fund,Commodities Focused,535.0,535.0,,,-14.85315,-21.437735
CCOM.TO,TOR,etf,20001.0,0.0,0.3759,0.0,Canada,commodity,ca_market,US,CAD,,209411248.0,209411248.0,1684195200.0,CI Investments Inc,Exchange Traded Fund,,7221.0,7221.0,0.041841503,,6.56164,5.4194927
HGER,NYQ,etf,20001.0,0.0068,0.0,0.0,US,commodity,us_market,US,USD,0.68,1435574656.0,1435574660.0,1644364800.0,Harbor,Exchange Traded Fund,Commodities Broad Basket,678396.0,678396.0,0.1362585,,19.71006,15.153575
CERY,PCX,etf,20001.0,0.0028,0.0,0.0,US,commodity,us_market,US,USD,0.28,578242240.0,578242240.0,1725408000.0,State Street Investment Management,Exchange Traded Fund,Commodities Broad Basket,69563.0,69563.0,,,16.0456,14.454281
FTGC,NGM,etf,20001.0,0.0098,0.29,0.0,US,commodity,us_market,US,USD,0.98,1807896704.0,1807896700.0,1382400000.0,First Trust,Exchange Traded Fund,Commodities Broad Basket,617268.0,617268.0,0.096315496,0.1278297,14.82828,-1.4308453
PIT,BTS,etf,20001.0,0.0055,0.0,0.0,US,commodity,us_market,US,USD,0.55,63415064.0,63415064.0,1671494400.0,VanEck,Exchange Traded Fund,Commodities Broad Basket,7425.0,7425.0,0.1323719,,21.87651,18.581867
DCMT,PCX,etf,20001.0,0.0066000004,0.82,0.0,US,gold,us_market,US,USD,0.66,24018564.0,24018564.0,1706659200.0,DoubleLine ETF Trust,Exchange Traded Fund,Commodities Broad Basket,5665.0,5665.0,,,6.21741,4.7581553
ZCOM.NE,NEO,etf,,0.0,0.0,0.0,Canada,bond,ca_market,US,CAD,,454462752.0,454462752.0,1761004800.0,BMO Asset Management Inc,Exchange Traded Fund,,275243.0,275243.0,,,0.0773572,8.908903
SCLS,NGM,etf,,0.011,0.0,0.0,US,commodity,us_market,US,USD,1.1,2531694.0,2531694.0,1762128000.0,Tidal Investments LLC.,Exchange Traded Fund,Commodities Broad Basket,890.0,890.0,,,-0.0177321,1.4299273
GLD,PCX,etf,21553.0,0.004,0.0,0.0,US,gold,us_market,US,USD,0.4,148228259840.0,148228260000.0,1100736000.0,State Street Investment Management,Exchange Traded Fund,Commodities Focused,16931298.0,16931298.0,0.37840852,0.21460961,64.36695,72.330414
IAU,PCX,etf,20179.0,0.0025,0.0,0.0,US,gold,us_market,US,USD,0.25,68376502272.0,68376502000.0,1106265600.0,iShares,Exchange Traded Fund,Commodities Focused,14036339.0,14036339.0,0.3803715,0.2164934,64.59926,72.42531
GLDM,PCX,etf,20131.0,0.001,0.0,0.0,US,gold,us_market,US,USD,0.1,25287518208.0,25287518200.0,1529884800.0,State Street Investment Management,Exchange Traded Fund,Commodities Focused,10449861.0,10449861.0,0.3826066,0.2180675,64.84291,73.00689
GDXU,PCX,etf,20063.0,0.0095,0.0,15762.09,US,sector,us_market,US,USD,0.95,2066157952.0,2066157950.0,1606867200.0,BMO Capital Markets,Exchange Traded Fund,Trading--Leveraged Commodities,721885.0,721885.0,0.8940367,0.0851614,794.93634,591.86957
UGL,PCX,etf,20061.0,0.0095,0.0,0.0,US,gold,us_market,US,USD,0.95,1020172992.0,1020172990.0,1228089600.0,ProShares,Exchange Traded Fund,Trading--Leveraged Commodities,5518718.0,5518718.0,0.7006846,0.35043758,139.27747,157.40724
IAUM,PCX,etf,20048.0,0.00090000004,0.0,0.0,US,gold,us_market,US,USD,0.09,6029172736.0,6029172700.0,1623715200.0,iShares,Exchange Traded Fund,Commodities Focused,5701571.0,5701571.0,0.38314468,,64.88931,72.87719
GLL,PCX,etf,20027.0,0.0,0.0,0.0,US,gold,us_market,US,USD,,81475248.0,81475248.0,1228089600.0,ProShares,Exchange Traded Fund,Trading--Inverse Commodities,5608189.0,5608189.0,-0.4593267,-0.3236155,-63.00911,-68.57095
SHNY,PCX,etf,20021.0,0.0095,0.0,0.0,US,gold,us_market,US,USD,0.95,130810224.0,130810224.0,1676937600.0,BMO Capital Markets,Exchange Traded Fund,Trading--Leveraged Commodities,127750.0,127750.0,,,214.70074,239.86716
GOEX,PCX,etf,20012.0,0.0064999997,0.2701,5675.59,US,sector,us_market,US,USD,0.65,137662880.0,137662880.0,1288742400.0,Global X Funds,Exchange Traded Fund,Equity Precious Metals,43216.0,43216.0,0.53888917,0.2475113,181.91664,162.68356
DGP,PCX,etf,20011.0,0.0075,0.0,0.0,US,gold,us_market,US,USD,0.75,267517296.0,267517296.0,1204070400.0,Deutsche Bank AG,Exchange Traded Fund,Trading--Leveraged Commodities,37309.0,37309.0,0.7552896,0.3834417,142.83572,171.02551
AAAU,BTS,etf,20011.0,0.0018000001,0.0,0.0,US,gold,us_market,US,USD,0.18,2542528768.0,2542528770.0,1532390400.0,Goldman Sachs,Exchange Traded Fund,Commodities Focused,3899730.0,3899730.0,0.3816128,0.2173448,64.7036,72.83032
CGL-C.TO,TOR,etf,20011.0,0.0,0.2842,0.0,Canada,gold,ca_market,US,CAD,,2997477632.0,2997477630.0,1243468800.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,36854.0,36854.0,0.34919393,0.2140212,56.19209,63.86067
ZGLD-U.TO,TOR,etf,20010.0,0.0,0.0,0.0,Canada,gold,ca_market,US,USD,,,,1709856000.0,BMO Asset Management Inc,Exchange Traded Fund,,1271.0,1271.0,,,67.01294,72.57445
BAR,PCX,etf,20009.0,0.0017489999,0.0,0.0,US,gold,us_market,US,USD,0.1749,1492121472.0,1492121470.0,1503446400.0,Graniteshares,Exchange Traded Fund,Commodities Focused,1454915.0,1454915.0,0.3819485,0.21739571,64.72003,72.82724
GPIQ,NGM,etf,20009.0,0.0029,0.04,625733.1,US,index,us_market,US,USD,0.29,2602463488.0,2602463490.0,1698105600.0,Goldman Sachs,Exchange Traded Fund,Derivative Income,1016361.0,1016361.0,,,19.82923,4.943955
GDXY,PCX,etf,20009.0,0.0108,0.14,0.0,US,bond,us_market,US,USD,1.08,231022048.0,231022048.0,1716163200.0,YieldMax ETFs,Exchange Traded Fund,Commodities Focused,702361.0,702361.0,,,87.92592,6.559491
ZGLD.TO,TOR,etf,20007.0,0.0,0.0,0.0,Canada,gold,ca_market,US,CAD,,,,1709856000.0,BMO Asset Management Inc,Exchange Traded Fund,,55995.0,55995.0,,,59.47184,64.589485
RING,NGM,etf,20006.0,0.0039,0.23,31032.93,US,sector,us_market,US,USD,0.39,2916197632.0,2916197630.0,1327968000.0,iShares,Exchange Traded Fund,Equity Precious Metals,550606.0,550606.0,0.5503361,0.2616637,166.6713,146.10675
GDXD.TO,TOR,etf,20005.0,0.0,0.0,0.0,Canada,gold,ca_market,US,CAD,,23390300.0,23390300.0,1182729600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,315204.0,315204.0,-0.6614854,-0.530224,-89.27059,-88.383064
GPIX,NGM,etf,20005.0,0.0029,0.01,458172.9,US,index,us_market,US,USD,0.29,2674547968.0,2674547970.0,1698105600.0,Goldman Sachs,Exchange Traded Fund,Derivative Income,720853.0,720853.0,,,16.3902,4.8319697
HGY.TO,TOR,etf,20005.0,0.0,0.3107,0.0,Canada,gold,ca_market,US,CAD,,194942384.0,194942384.0,1292544000.0,Global X Investments Canada Inc.,Exchange Traded Fund,,20696.0,20696.0,0.2607581,0.15072541,48.8817,45.71191
GDXU.TO,TOR,etf,20004.0,0.0,0.0,0.0,Canada,gold,ca_market,US,CAD,,300726752.0,300726752.0,1182729600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,133764.0,133764.0,0.99047303,0.44636452,431.5677,362.32132
DGZ,PCX,etf,20003.0,0.0075,0.0,0.0,US,gold,us_market,US,USD,0.75,1703072.0,1703072.0,1204070400.0,Deutsche Bank AG,Exchange Traded Fund,Trading--Inverse Commodities,9531.0,9531.0,-0.1843827,-0.1165868,-35.53315,-30.123455
GLDD.TO,TOR,etf,20003.0,0.0,0.0,0.0,Canada,gold,ca_market,US,CAD,,4350240.0,4350240.0,1200960000.0,Global X Investments Canada Inc.,Exchange Traded Fund,,68448.0,68448.0,-0.43510208,-0.3128181,-63.87754,-69.20017
GLCC.TO,TOR,etf,20003.0,0.0,1.0448,43505.8,Canada,sector,ca_market,US,CAD,,592354240.0,592354240.0,1302480000.0,Global X Investments Canada Inc.,Exchange Traded Fund,,29295.0,29295.0,0.4465035,0.2468566,137.75333,99.90279
IAUI,BTS,etf,20003.0,0.0078,0.0,0.0,US,gold,us_market,US,USD,0.78,276352000.0,276352000.0,1748995200.0,Neos Funds,Exchange Traded Fund,Commodities Focused,176300.0,176300.0,,,0.098953,21.872498
GLCL.TO,TOR,etf,20002.0,0.0,0.0,43648.39,Canada,sector,ca_market,US,CAD,,19321416.0,19321416.0,1745193600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,6400.0,6400.0,,,0.0752097,-7.015568
ISBG,BTS,etf,20002.0,0.0114,0.0,0.0,US,gold,us_market,US,USD,1.14,,,1768867200.0,Quantify Funds,Exchange Traded Fund,Digital Assets,16090.0,16090.0,,,,-14.488256
GSLC,PCX,etf,20002.0,0.00090000004,0.19,300569.25,US,index,us_market,US,USD,0.09,15011679232.0,15011679200.0,1442448000.0,Goldman Sachs,Exchange Traded Fund,Large Blend,373510.0,373510.0,0.1898197,0.1287579,16.12002,11.199533
FGDL,PCX,etf,20002.0,0.0015,0.0,0.0,US,gold,us_market,US,USD,0.15,464824864.0,464824864.0,1656547200.0,Franklin Templeton Investments,Exchange Traded Fund,Commodities Focused,67631.0,67631.0,0.3828585,,64.76442,71.7742
GLDE.TO,TOR,etf,20002.0,0.0,0.35970002,4273.56,Canada,sector,ca_market,US,CAD,,319591168.0,319591168.0,1752537600.0,Ninepoint Partners LP,Exchange Traded Fund,,4977.0,4977.0,,,0.0882094,80.859375
GBUG,NGM,etf,20002.0,0.0089,0.0,8930.19,US,sector,us_market,US,USD,0.89,152672800.0,152672800.0,1739923200.0,Sprott,Exchange Traded Fund,Equity Precious Metals,111118.0,111118.0,,,0.1249714,142.51247
IGLD,BTS,etf,20002.0,0.0085,0.0,0.0,US,bond,us_market,US,USD,0.85,447105600.0,447105600.0,1614643200.0,First Trust,Exchange Traded Fund,Commodities Focused,269891.0,269891.0,0.28288308,,47.37169,39.755356
PGJ,NGM,etf,20002.0,0.0069999998,0.0,20127.31,US,index,us_market,US,USD,0.7,132348280.0,132348280.0,1102550400.0,Invesco,Exchange Traded Fund,China Region,21234.0,21234.0,0.0055674,-0.15445131,13.72902,2.0714283
BTGD,NGM,etf,20002.0,0.0105,1.07,0.0,US,gold,us_market,US,USD,1.05,98940040.0,98940040.0,1728950400.0,Quantify Funds,Exchange Traded Fund,Digital Assets,125885.0,125885.0,,,34.71489,14.577651
GIGL,PCX,etf,20002.0,0.0029,0.03,0.0,US,bond,us_market,US,USD,0.29,44555620.0,44555620.0,1750723200.0,Goldman Sachs,Exchange Traded Fund,Corporate Bond,10428.0,10428.0,,,0.0024544,1.4648676
OUNZ,PCX,etf,20002.0,0.0025,0.0,0.0,US,gold,us_market,US,USD,0.25,2459127296.0,2459127300.0,1400198400.0,Merk Funds,Exchange Traded Fund,Commodities Focused,1869346.0,1869346.0,0.3803335,0.2162005,64.00632,72.53265
GDE,BTS,etf,20002.0,0.002,0.3,508438.1,US,equity,us_market,US,USD,0.2,532342144.0,532342144.0,1647302400.0,WisdomTree,Exchange Traded Fund,Multi-Asset Leveraged,128826.0,128826.0,0.5156553,,74.50913,69.32066
CGXF.TO,TOR,etf,20002.0,0.0,1.113,42053.66,Canada,sector,ca_market,US,CAD,,,,1646265600.0,CI Investments Inc,Exchange Traded Fund,,17954.0,17954.0,0.3447083,0.2088061,114.21409,82.71298
ZGD.TO,TOR,etf,20002.0,0.0,1.3421,11545.32,Canada,sector,ca_market,US,CAD,,277767776.0,277767776.0,1352851200.0,BMO Asset Management Inc,Exchange Traded Fund,,8926.0,8926.0,0.5984048,0.3254789,169.35515,141.90579
DZZ,PCX,etf,20002.0,0.0075,0.0,0.0,US,gold,us_market,US,USD,0.75,1094340.0,1094340.0,1204070400.0,Deutsche Bank AG,Exchange Traded Fund,Trading--Inverse Commodities,60134.0,60134.0,0.0361815,0.0077091004,-61.3303,106.42857
GDXD,PCX,etf,20002.0,0.0095,0.0,15762.09,US,sector,us_market,US,USD,0.95,49351632.0,49351632.0,1606867200.0,BMO Capital Markets,Exchange Traded Fund,Trading--Inverse Commodities,7073391.0,7073391.0,-0.8483617,-0.7473318,-97.52592,-97.44099
HGGG.TO,TOR,etf,20002.0,0.0,0.5219,21893.57,Canada,sector,ca_market,US,CAD,,54082792.0,54082792.0,1547078400.0,Harvest Portfolios Group Inc.,Exchange Traded Fund,,3581.0,3581.0,0.5492266,0.2828722,168.17686,146.15576
GLDE.NE,NEO,etf,20001.0,0.0,0.1688,0.0,Canada,gold,ca_market,US,CAD,,79708008.0,79708008.0,1005782400.0,Ninepoint Partners LP,Exchange Traded Fund,,1500.0,1500.0,,,9.06149,17.60584
SLV,PCX,etf,22871.0,0.005,0.0,0.0,US,commodity,us_market,US,USD,0.5,38046289920.0,38046290000.0,1145577600.0,iShares,Exchange Traded Fund,Commodities Focused,93587383.0,93587383.0,0.5524237,0.2528773,147.86234,169.50307
AGQ,PCX,etf,20411.0,0.0095,0.0,0.0,US,commodity,us_market,US,USD,0.95,2127926784.0,2127926780.0,1228089600.0,ProShares,Exchange Traded Fund,Trading--Leveraged Commodities,7093906.0,7093906.0,0.82280314,0.268944,364.6088,320.43604
ZSL,PCX,etf,20026.0,0.0,0.0,0.0,US,commodity,us_market,US,USD,,244659680.0,244659680.0,1228089600.0,ProShares,Exchange Traded Fund,Trading--Inverse Commodities,136847800.0,136847800.0,-0.7065416,-0.5289554,-87.44427,-93.67088
SVR.TO,TOR,etf,20020.0,0.0,0.0799,0.0,Canada,gold,ca_market,US,CAD,,592198208.0,592198210.0,1299196800.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,339070.0,339070.0,0.4724512,0.2201628,141.71066,164.22136
SLVR,NGM,etf,20010.0,0.0064999997,0.0,3037.06,US,sector,us_market,US,USD,0.65,655348288.0,655348290.0,1736812800.0,Sprott,Exchange Traded Fund,Equity Precious Metals,577515.0,577515.0,,,0.2112903,193.99738
SLVU.TO,TOR,etf,20003.0,0.0,0.0,0.0,Canada,commodity,ca_market,US,CAD,,216606864.0,216606864.0,1246233600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,308898.0,308898.0,0.65662146,0.2141924,353.15964,305.24368
SLVD.TO,TOR,etf,20002.0,0.0,0.0,0.0,Canada,commodity,ca_market,US,CAD,,15173329.0,15173329.0,1246233600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,1367812.0,1367812.0,-0.68054193,-0.5149091,-87.12454,-93.43122
KSLV,BTS,etf,20002.0,0.01,0.0,0.0,US,commodity,us_market,US,USD,1.0,49292724.0,49292724.0,1759104000.0,Kurv Investment Management Inc.,Exchange Traded Fund,Commodities Focused,122670.0,122670.0,,,0.2141572,68.1249
AGMI,NGM,etf,20002.0,0.0034999999,1.24,14730.35,US,sector,us_market,US,USD,0.35,7727559.0,7727559.0,1714608000.0,Themes ETF Trust,Exchange Traded Fund,Equity Precious Metals,5361.0,5361.0,,,178.1704,175.4401
SLVO,NGM,etf,20002.0,0.0064999997,0.0,0.0,US,commodity,us_market,US,USD,0.65,299761792.0,299761792.0,1366070400.0,UBS AG,Exchange Traded Fund,Commodities Focused,58723.0,58723.0,0.3061283,0.1476504,71.03996,23.428642
MNS-U.TO,TOR,etf,20001.0,0.0,0.0,0.0,Canada,equity,ca_market,US,USD,,246697312.0,246697312.0,1351468800.0,MINT,Exchange Traded Fund,,480.0,480.0,,,,149.94693
AGCC.TO,TOR,etf,20001.0,0.0,0.0,0.0,Canada,commodity,ca_market,US,CAD,,10147913.0,10147913.0,1759795200.0,Global X Funds,Exchange Traded Fund,,10540.0,10540.0,,,0.0753602,53.353203
SBT.TO,TOR,etf,20001.0,0.0,0.075,0.0,Canada,gold,ca_market,US,CAD,,56903736.0,56903736.0,1464048000.0,Purpose Investments Inc.,Exchange Traded Fund,,22562.0,22562.0,0.46596482,0.2152864,139.28658,155.35078
SVR-C.TO,TOR,etf,20001.0,0.0,0.0799,0.0,Canada,gold,ca_market,US,CAD,,592198208.0,592198210.0,1299196800.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,38250.0,38250.0,0.49704632,0.2550285,135.38817,149.40373
HUZ.TO,TOR,etf,20001.0,0.0,0.0,0.0,Canada,commodity,ca_market,US,CAD,,56658036.0,56658036.0,1245801600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,71006.0,71006.0,0.44529969,0.2059889,130.07417,154.93652
MNS.TO,TOR,etf,20001.0,0.0,0.0,0.0,Canada,commodity,ca_market,US,CAD,,246697312.0,246697312.0,1351468800.0,MINT,Exchange Traded Fund,,26088.0,26088.0,0.52944016,0.24223761,134.07011,142.59467
SBT-U.TO,TOR,etf,20001.0,0.0,0.0155,0.0,Canada,gold,ca_market,US,USD,,97725480.0,97725480.0,1248825600.0,Purpose Investments Inc.,Exchange Traded Fund,,2046.0,2046.0,,,,163.1579
SBT-B.TO,TOR,etf,20001.0,0.0,0.0155,0.0,Canada,gold,ca_market,US,CAD,,97725480.0,97725480.0,1248825600.0,Purpose Investments Inc.,Exchange Traded Fund,,6906.0,6906.0,0.5093662,0.253697,137.3018,150.26541
SBUL.TO,TOR,etf,,0.0,0.0385,0.0,Canada,gold,ca_market,US,CAD,,275770496.0,275770496.0,1752537600.0,Ninepoint Partners LP,Exchange Traded Fund,,281.0,281.0,,,0.184765,100.35875
